cnpj,cnpj_formatado,razao_social,nome_fantasia,setor,categoria_cvm,situacao_cvm,site_ri,email,municipio,uf,tipo_emissor,descricao
29938085000135,29.938.085/0001-35,CONCESSIONARIA DAS LINHAS 5 E 17 DO METRO DE SAO PAULO S/A,CONCESSIONARIA DAS LINHAS 5 E 17 DO METRO DE SAO PAULO S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CONCESSIONARIA DAS LINHAS 5 E 17 DO METRO DE SAO PAULO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
29970323000190,29.970.323/0001-90,FRANCISCO DE SA II GERACAO DE ENERGIA S/A,FRANCISCO DE SA II GERACAO DE ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,FRANCISCO DE SA II GERACAO DE ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
29978814000187,29.978.814/0001-87,SUL AMERICA S/A,SUL AMERICA S/A,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SUL AMERICA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30017051000197,30.017.051/0001-97,EREN DRACENA PARTICIPACOES S/A,EREN DRACENA PARTICIPACOES S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,EREN DRACENA PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30037009000138,30.037.009/0001-38,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS III S.A.,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS III S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS III S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30213493000109,30.213.493/0001-09,TEGRA INCORPORADORA S.A.,TEGRA INCORPORADORA S.A.,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TEGRA INCORPORADORA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30219233000140,30.219.233/0001-40,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-REBEL,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-REBEL,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-REBEL é devedor/emissor de ativos de renda fixa no mercado de capitais.
30311116000102,30.311.116/0001-02,VILA PIAUI 2 EMPREENDIMENTOS E PARTICIPACOES S A,VILA PIAUI 2 EMPREENDIMENTOS E PARTICIPACOES S A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VILA PIAUI 2 EMPREENDIMENTOS E PARTICIPACOES S A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30311141000196,30.311.141/0001-96,VILA PIAUI 3 EMPREENDIMENTOS E PARTICIPACOES S/A,VILA PIAUI 3 EMPREENDIMENTOS E PARTICIPACOES S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VILA PIAUI 3 EMPREENDIMENTOS E PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30311178000114,30.311.178/0001-14,VILA SERGIPE 3 EMPREENDIMENTOS E PARTICIPACOES S/A,VILA SERGIPE 3 EMPREENDIMENTOS E PARTICIPACOES S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VILA SERGIPE 3 EMPREENDIMENTOS E PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30321883000100,30.321.883/0001-00,VILA PIAUI 1 EMPREENDIMENTOS E PARTICIPACOES S.A.,VILA PIAUI 1 EMPREENDIMENTOS E PARTICIPACOES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VILA PIAUI 1 EMPREENDIMENTOS E PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30321925000103,30.321.925/0001-03,VILA SERGIPE 2 EMPREENDIMENTOS E PARTICIPACOES S/A,VILA SERGIPE 2 EMPREENDIMENTOS E PARTICIPACOES S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VILA SERGIPE 2 EMPREENDIMENTOS E PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30342595000124,30.342.595/0001-24,SERRA DO MEL HOLDING S.A,SERRA DO MEL HOLDING S.A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SERRA DO MEL HOLDING S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30396855000144,30.396.855/0001-44,CENTARA INVESTIMENTO E PARTICIPACOES SA,CENTARA INVESTIMENTO E PARTICIPACOES SA,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CENTARA INVESTIMENTO E PARTICIPACOES SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
30418547000172,30.418.547/0001-72,BELMONTE II PARQUE SOLAR S.A.,BELMONTE II PARQUE SOLAR S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BELMONTE II PARQUE SOLAR S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30418658000189,30.418.658/0001-89,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-NEXOOS,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-NEXOOS,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-NEXOOS é devedor/emissor de ativos de renda fixa no mercado de capitais.
30435310000108,30.435.310/0001-08,BPG AV MOFARREJ EMPREENDIMENTOS E PARTICIPACOES S.A,BPG AV MOFARREJ EMPREENDIMENTOS E PARTICIPACOES S.A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BPG AV MOFARREJ EMPREENDIMENTOS E PARTICIPACOES S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30545324000176,30.545.324/0001-76,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-RECARGAPAY,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-RECARGAPAY,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-RECARGAPAY é devedor/emissor de ativos de renda fixa no mercado de capitais.
30715875000130,30.715.875/0001-30,ENGIE TRANSMISSAO DE ENERGIA PARTICIPACOES S/A,ENGIE TRANSMISSAO DE ENERGIA PARTICIPACOES S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ENGIE TRANSMISSAO DE ENERGIA PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
30853820000197,30.853.820/0001-97,DELTA 8 ENERGIA S.A.,DELTA 8 ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,DELTA 8 ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30866030000146,30.866.030/0001-46,DELTA 7 ENERGIA S.A.,DELTA 7 ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,DELTA 7 ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30881433000164,30.881.433/0001-64,LAMBDA ENERGIA S.A..,LAMBDA ENERGIA S.A..,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LAMBDA ENERGIA S.A.. é devedor/emissor de ativos de renda fixa no mercado de capitais.
30986413000158,30.986.413/0001-58,UNITY PARTICIPACOES S/A,UNITY PARTICIPACOES S/A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,UNITY PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31095265000144,31.095.265/0001-44,DUNAS TRANSMISSAO DE ENERGIA S.A.,DUNAS TRANSMISSAO DE ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,DUNAS TRANSMISSAO DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31095322000195,31.095.322/0001-95,SOLARIS TRANSMISSAO DE ENERGIA S.A.,SOLARIS TRANSMISSAO DE ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SOLARIS TRANSMISSAO DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31096307000161,31.096.307/0001-61,MARITUBA TRANSMISSAO DE ENERGIA S.A.,MARITUBA TRANSMISSAO DE ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MARITUBA TRANSMISSAO DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31109417000110,31.109.417/0001-10,BORBOREMA TRANSMISSAO DE ENERGIA S.A.,BORBOREMA TRANSMISSAO DE ENERGIA S.A.,Renda Fixa / Crédito Privado,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BORBOREMA TRANSMISSAO DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31191534000176,31.191.534/0001-76,FARO ENERGY I COMERCIO E LOCACAO DE PROJETOS  S.A.,FARO ENERGY I COMERCIO E LOCACAO DE PROJETOS  S.A.,Máquinas e Equipamentos,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,FARO ENERGY I COMERCIO E LOCACAO DE PROJETOS  S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31231479000109,31.231.479/0001-09,MEZ 4 ENERGIA S.A.,MEZ 4 ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MEZ 4 ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31231893000100,31.231.893/0001-00,MEZ 3 ENERGIA S.A.,MEZ 3 ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MEZ 3 ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31318293000183,31.318.293/0001-83,FS TRANSMISSORA DE ENERGIA ELETRICA S/A,FS TRANSMISSORA DE ENERGIA ELETRICA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,FS TRANSMISSORA DE ENERGIA ELETRICA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31326865000176,31.326.865/0001-76,SIMOES TRANSMISSORA DE ENERGIA ELETRICA S/A,SIMOES TRANSMISSORA DE ENERGIA ELETRICA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SIMOES TRANSMISSORA DE ENERGIA ELETRICA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31345064000158,31.345.064/0001-58,SRC COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SRC COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SRC COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS é devedor/emissor de ativos de renda fixa no mercado de capitais.
31406885000157,31.406.885/0001-57,DM 03 PARTICIPACOES S/A,DM 03 PARTICIPACOES S/A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,DM 03 PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31435086000109,31.435.086/0001-09,CARANDAI PARTICIPACOES S.A.,CARANDAI PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CARANDAI PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31445249000134,31.445.249/0001-34,WECLIX TELECOM S.A,WECLIX TELECOM S.A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,WECLIX TELECOM S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31446280000190,31.446.280/0001-90,ACQIO HOLDING PARTICIPACOES S.A.,ACQIO HOLDING PARTICIPACOES S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ACQIO HOLDING PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31481107000122,31.481.107/0001-22,CARBONO PARTICIPACOES SOCIETARIAS S.A,CARBONO PARTICIPACOES SOCIETARIAS S.A,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CARBONO PARTICIPACOES SOCIETARIAS S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
31546476000156,31.546.476/0001-56,BB LEASING S/A ARREND MERCANTIL,BB LEASING S/A ARREND MERCANTIL,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BB LEASING S/A ARREND MERCANTIL é devedor/emissor de ativos de renda fixa no mercado de capitais.
31590862000145,31.590.862/0001-45,COPAPA COMPANHIA PADUANA DE PAPEIS,COPAPA COMPANHIA PADUANA DE PAPEIS,Papel e Celulose,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COPAPA COMPANHIA PADUANA DE PAPEIS é devedor/emissor de ativos de renda fixa no mercado de capitais.
31783431000103,31.783.431/0001-03,USINA DE ENERGIA FOTOVOLTAICA DE COROMANDEL S.A.,USINA DE ENERGIA FOTOVOLTAICA DE COROMANDEL S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,USINA DE ENERGIA FOTOVOLTAICA DE COROMANDEL S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31908068000105,31.908.068/0001-05,ALEX ENERGIA PARTICIPACOES S.A.,ALEX ENERGIA PARTICIPACOES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ALEX ENERGIA PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31908224000120,31.908.224/0001-20,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
31917202000126,31.917.202/0001-26,BDWPART HOLDING E PARTICIPACOES SA,BDWPART HOLDING E PARTICIPACOES SA,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BDWPART HOLDING E PARTICIPACOES SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
31921853000190,31.921.853/0001-90,BELA LUNA EMPREENDIMENTOS IMOBILIARIOS S/A,BELA LUNA EMPREENDIMENTOS IMOBILIARIOS S/A,Serviços Imobiliários,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BELA LUNA EMPREENDIMENTOS IMOBILIARIOS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
32161916000110,32.161.916/0001-10,PADUA IV PARTICIPACOES S.A.,PADUA IV PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PADUA IV PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32185496000101,32.185.496/0001-01,URBEM S.A.,URBEM S.A.,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,URBEM S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32247733000111,32.247.733/0001-11,SOLFACIL SECURITIZADORA CREDITO FINANCEIRO S.A.,SOLFACIL SECURITIZADORA CREDITO FINANCEIRO S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SOLFACIL SECURITIZADORA CREDITO FINANCEIRO S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32321304000147,32.321.304/0001-47,VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A,VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
32431505000105,32.431.505/0001-05,VARZEA SOLAR PARTICIPACOES S.A.,VARZEA SOLAR PARTICIPACOES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VARZEA SOLAR PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32431519000110,32.431.519/0001-10,HELIO VALGAS SOLAR PARTICIPACOES S.A.,HELIO VALGAS SOLAR PARTICIPACOES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,HELIO VALGAS SOLAR PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32667691000178,32.667.691/0001-78,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A.,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32770457000171,32.770.457/0001-71,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA é devedor/emissor de ativos de renda fixa no mercado de capitais.
32785527000165,32.785.527/0001-65,LAPAREN PARTICIPACOES S.A.,LAPAREN PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LAPAREN PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
32997529000118,32.997.529/0001-18,LC ENERGIA HOLDING S.A.,LC ENERGIA HOLDING S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LC ENERGIA HOLDING S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
33014556000196,33.014.556/0001-96,LOJAS AMERICANAS S/A,LOJAS AMERICANAS S/A,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LOJAS AMERICANAS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33035536000100,33.035.536/0001-00,JOAO FORTES ENGENHARIA S/A,JOAO FORTES ENGENHARIA S/A,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,JOAO FORTES ENGENHARIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33068883000120,33.068.883/0001-20,SOCIEDADE COMERCIAL E IMPORTADORA HERMES S/A,SOCIEDADE COMERCIAL E IMPORTADORA HERMES S/A,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SOCIEDADE COMERCIAL E IMPORTADORA HERMES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33175360000183,33.175.360/0001-83,CONTINUY SERVICOS EM TECNOLOGIA DA INFORMACAO S/A,CONTINUY SERVICOS EM TECNOLOGIA DA INFORMACAO S/A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CONTINUY SERVICOS EM TECNOLOGIA DA INFORMACAO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33200056000149,33.200.056/0001-49,LOJAS RIACHUELO S / A,LOJAS RIACHUELO S / A,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LOJAS RIACHUELO S / A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33229410000168,33.229.410/0001-68,CIA CAMINHO AEREO PAO DE ACUCAR,CIA CAMINHO AEREO PAO DE ACUCAR,Outros Serviços,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CIA CAMINHO AEREO PAO DE ACUCAR é devedor/emissor de ativos de renda fixa no mercado de capitais.
33249046000106,33.249.046/0001-06,ENERGISA NOVA FRIBURGO – DISTRIBUIDORA DE ENERGIA S/A,ENERGISA NOVA FRIBURGO – DISTRIBUIDORA DE ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ENERGISA NOVA FRIBURGO – DISTRIBUIDORA DE ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33256439000139,33.256.439/0001-39,ULTRAPAR PARTICIPACOES S/A,ULTRAPAR PARTICIPACOES S/A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ULTRAPAR PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33342023000133,33.342.023/0001-33,CARVALHO HOSKEN S/A ENGENHARIA E CONSTRUCOES,CARVALHO HOSKEN S/A ENGENHARIA E CONSTRUCOES,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CARVALHO HOSKEN S/A ENGENHARIA E CONSTRUCOES é devedor/emissor de ativos de renda fixa no mercado de capitais.
33352394000104,33.352.394/0001-04,COMPANHIA EST. DE AGUAS E ESGOTOS- CEDAE,COMPANHIA EST. DE AGUAS E ESGOTOS- CEDAE,Saneamento,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA EST. DE AGUAS E ESGOTOS- CEDAE é devedor/emissor de ativos de renda fixa no mercado de capitais.
33412792000160,33.412.792/0001-60,ALYA CONSTRUTORA S.A,ALYA CONSTRUTORA S.A,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ALYA CONSTRUTORA S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33572572000102,33.572.572/0001-02,GUASSUPI PARTICIPACOES S.A.,GUASSUPI PARTICIPACOES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,GUASSUPI PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
33600123000112,33.600.123/0001-12,ENERGETICA SAO PATRICIO S/A,ENERGETICA SAO PATRICIO S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ENERGETICA SAO PATRICIO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33824597000148,33.824.597/0001-48,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
33845322000190,33.845.322/0001-90,A  GERADORA  ALUGUEL DE MAQUINAS S.A.,A  GERADORA  ALUGUEL DE MAQUINAS S.A.,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,A  GERADORA  ALUGUEL DE MAQUINAS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
33950678000194,33.950.678/0001-94,MEZ 1 ENERGIA S.A.,MEZ 1 ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MEZ 1 ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
34130063000184,34.130.063/0001-84,ULTRACARGO SOLUCOES LOGISTICAS S.A,ULTRACARGO SOLUCOES LOGISTICAS S.A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ULTRACARGO SOLUCOES LOGISTICAS S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
34175529000168,34.175.529/0001-68,CASHME SOLUCOES FINANCEIRAS S.A.,CASHME SOLUCOES FINANCEIRAS S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CASHME SOLUCOES FINANCEIRAS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
34216487000166,34.216.487/0001-66,LAMBDA II ENERGIA S/A,LAMBDA II ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LAMBDA II ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
34354458000160,34.354.458/0001-60,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-2,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-2,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-2 é devedor/emissor de ativos de renda fixa no mercado de capitais.
34469625000119,34.469.625/0001-19,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT PROVI,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT PROVI,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT PROVI é devedor/emissor de ativos de renda fixa no mercado de capitais.
34475373000130,34.475.373/0001-30,XP COMERCIALIZADORA DE ENERGIA LTDA.,XP COMERCIALIZADORA DE ENERGIA LTDA.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,XP COMERCIALIZADORA DE ENERGIA LTDA. é devedor/emissor de ativos de renda fixa no mercado de capitais.
34480751000174,34.480.751/0001-74,BRK - NE/N/CO S.A.,BRK - NE/N/CO S.A.,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BRK - NE/N/CO S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
